travelCode,userCode,name_x,place,days,price,total,date,code,company,name_y,gender,age
119798,1188,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/27/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119801,1188,Hotel K,Salvador (BH),4,263.41,1053.64,02/17/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119803,1188,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/03/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119804,1188,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/10/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119805,1188,Hotel Z,Aracaju (SE),1,208.04,208.04,03/17/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119807,1188,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/31/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119811,1188,Hotel BP,Brasilia (DF),4,247.62,990.48,04/28/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119812,1188,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/05/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119815,1188,Hotel BD,Natal (RN),1,242.88,242.88,05/26/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119818,1188,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/16/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119830,1188,Hotel BD,Natal (RN),3,242.88,728.64,09/08/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119832,1188,Hotel K,Salvador (BH),3,263.41,790.23,09/22/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119838,1188,Hotel BD,Natal (RN),3,242.88,728.64,11/03/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119840,1188,Hotel BP,Brasilia (DF),2,247.62,495.24,11/17/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119841,1188,Hotel BP,Brasilia (DF),4,247.62,990.48,11/24/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119843,1188,Hotel BP,Brasilia (DF),3,247.62,742.86,12/08/2022,1188,Umbrella LTDA,Kim Firestine,none,42
119847,1188,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/05/2023,1188,Umbrella LTDA,Kim Firestine,none,42
119849,1189,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/03/2019,1189,Umbrella LTDA,Jame Weber,male,50
119853,1189,Hotel AU,Recife (PE),4,312.83,1251.32,10/31/2019,1189,Umbrella LTDA,Jame Weber,male,50
119854,1189,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/07/2019,1189,Umbrella LTDA,Jame Weber,male,50
119855,1189,Hotel BD,Natal (RN),1,242.88,242.88,11/14/2019,1189,Umbrella LTDA,Jame Weber,male,50
119857,1189,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/28/2019,1189,Umbrella LTDA,Jame Weber,male,50
119858,1189,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/05/2019,1189,Umbrella LTDA,Jame Weber,male,50
119861,1189,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/26/2019,1189,Umbrella LTDA,Jame Weber,male,50
119862,1189,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/02/2020,1189,Umbrella LTDA,Jame Weber,male,50
119864,1189,Hotel Z,Aracaju (SE),4,208.04,832.16,01/16/2020,1189,Umbrella LTDA,Jame Weber,male,50
119867,1189,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/06/2020,1189,Umbrella LTDA,Jame Weber,male,50
119880,1189,Hotel BP,Brasilia (DF),1,247.62,247.62,05/07/2020,1189,Umbrella LTDA,Jame Weber,male,50
119888,1189,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/02/2020,1189,Umbrella LTDA,Jame Weber,male,50
119890,1189,Hotel BP,Brasilia (DF),3,247.62,742.86,07/16/2020,1189,Umbrella LTDA,Jame Weber,male,50
119891,1189,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/23/2020,1189,Umbrella LTDA,Jame Weber,male,50
119895,1189,Hotel BD,Natal (RN),1,242.88,242.88,08/20/2020,1189,Umbrella LTDA,Jame Weber,male,50
119897,1189,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/03/2020,1189,Umbrella LTDA,Jame Weber,male,50
119902,1189,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/08/2020,1189,Umbrella LTDA,Jame Weber,male,50
119903,1189,Hotel BP,Brasilia (DF),3,247.62,742.86,10/15/2020,1189,Umbrella LTDA,Jame Weber,male,50
119904,1189,Hotel AU,Recife (PE),3,312.83,938.49,10/22/2020,1189,Umbrella LTDA,Jame Weber,male,50
119905,1189,Hotel K,Salvador (BH),3,263.41,790.23,10/29/2020,1189,Umbrella LTDA,Jame Weber,male,50
119910,1189,Hotel BP,Brasilia (DF),3,247.62,742.86,12/03/2020,1189,Umbrella LTDA,Jame Weber,male,50
119912,1189,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/17/2020,1189,Umbrella LTDA,Jame Weber,male,50
119914,1189,Hotel BP,Brasilia (DF),3,247.62,742.86,12/31/2020,1189,Umbrella LTDA,Jame Weber,male,50
119917,1189,Hotel K,Salvador (BH),3,263.41,790.23,01/21/2021,1189,Umbrella LTDA,Jame Weber,male,50
119922,1189,Hotel Z,Aracaju (SE),4,208.04,832.16,02/25/2021,1189,Umbrella LTDA,Jame Weber,male,50
119925,1189,Hotel K,Salvador (BH),2,263.41,526.82,03/18/2021,1189,Umbrella LTDA,Jame Weber,male,50
119928,1189,Hotel K,Salvador (BH),2,263.41,526.82,04/08/2021,1189,Umbrella LTDA,Jame Weber,male,50
119929,1189,Hotel K,Salvador (BH),4,263.41,1053.64,04/15/2021,1189,Umbrella LTDA,Jame Weber,male,50
119933,1189,Hotel Z,Aracaju (SE),4,208.04,832.16,05/13/2021,1189,Umbrella LTDA,Jame Weber,male,50
119936,1189,Hotel K,Salvador (BH),1,263.41,263.41,06/03/2021,1189,Umbrella LTDA,Jame Weber,male,50
119939,1189,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/24/2021,1189,Umbrella LTDA,Jame Weber,male,50
119940,1189,Hotel AU,Recife (PE),4,312.83,1251.32,07/01/2021,1189,Umbrella LTDA,Jame Weber,male,50
119944,1189,Hotel Z,Aracaju (SE),1,208.04,208.04,07/29/2021,1189,Umbrella LTDA,Jame Weber,male,50
119948,1189,Hotel AU,Recife (PE),3,312.83,938.49,08/26/2021,1189,Umbrella LTDA,Jame Weber,male,50
119949,1189,Hotel BP,Brasilia (DF),1,247.62,247.62,09/02/2021,1189,Umbrella LTDA,Jame Weber,male,50
119950,1189,Hotel AU,Recife (PE),1,312.83,312.83,09/09/2021,1189,Umbrella LTDA,Jame Weber,male,50
119952,1189,Hotel BP,Brasilia (DF),4,247.62,990.48,09/23/2021,1189,Umbrella LTDA,Jame Weber,male,50
119958,1190,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/17/2019,1190,Umbrella LTDA,Matthew Lewis,male,21
119960,1190,Hotel Z,Aracaju (SE),2,208.04,416.08,10/31/2019,1190,Umbrella LTDA,Matthew Lewis,male,21
119961,1190,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019,1190,Umbrella LTDA,Matthew Lewis,male,21
119967,1190,Hotel BP,Brasilia (DF),3,247.62,742.86,12/19/2019,1190,Umbrella LTDA,Matthew Lewis,male,21
119979,1190,Hotel BP,Brasilia (DF),4,247.62,990.48,03/12/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
119988,1190,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/14/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
119994,1190,Hotel AU,Recife (PE),4,312.83,1251.32,06/25/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
119996,1190,Hotel K,Salvador (BH),2,263.41,526.82,07/09/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
119997,1190,Hotel K,Salvador (BH),1,263.41,263.41,07/16/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
119999,1190,Hotel Z,Aracaju (SE),2,208.04,416.08,07/30/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
120001,1190,Hotel BD,Natal (RN),2,242.88,485.76,08/13/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
120006,1190,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/17/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
120007,1190,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/24/2020,1190,Umbrella LTDA,Matthew Lewis,male,21
120013,1191,Hotel AU,Recife (PE),4,312.83,1251.32,10/10/2019,1191,Umbrella LTDA,Charles Plotkin,male,51
120017,1191,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/07/2019,1191,Umbrella LTDA,Charles Plotkin,male,51
120019,1191,Hotel BD,Natal (RN),2,242.88,485.76,11/21/2019,1191,Umbrella LTDA,Charles Plotkin,male,51
120022,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/12/2019,1191,Umbrella LTDA,Charles Plotkin,male,51
120023,1191,Hotel AU,Recife (PE),3,312.83,938.49,12/19/2019,1191,Umbrella LTDA,Charles Plotkin,male,51
120025,1191,Hotel AU,Recife (PE),4,312.83,1251.32,01/02/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120029,1191,Hotel BP,Brasilia (DF),4,247.62,990.48,01/30/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120031,1191,Hotel BD,Natal (RN),4,242.88,971.52,02/13/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120035,1191,Hotel BD,Natal (RN),1,242.88,242.88,03/12/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120038,1191,Hotel BP,Brasilia (DF),2,247.62,495.24,04/02/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120044,1191,Hotel K,Salvador (BH),2,263.41,526.82,05/14/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120051,1191,Hotel Z,Aracaju (SE),4,208.04,832.16,07/02/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120053,1191,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/16/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120055,1191,Hotel AU,Recife (PE),4,312.83,1251.32,07/30/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120056,1191,Hotel BP,Brasilia (DF),3,247.62,742.86,08/06/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120058,1191,Hotel AU,Recife (PE),4,312.83,1251.32,08/20/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120063,1191,Hotel BD,Natal (RN),1,242.88,242.88,09/24/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120066,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/15/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120071,1191,Hotel Z,Aracaju (SE),1,208.04,208.04,11/19/2020,1191,Umbrella LTDA,Charles Plotkin,male,51
120078,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/07/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120079,1191,Hotel AU,Recife (PE),1,312.83,312.83,01/14/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120082,1191,Hotel K,Salvador (BH),2,263.41,526.82,02/04/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120093,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/22/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120096,1191,Hotel Z,Aracaju (SE),3,208.04,624.12,05/13/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120097,1191,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/20/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120107,1191,Hotel K,Salvador (BH),2,263.41,526.82,07/29/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120113,1191,Hotel K,Salvador (BH),2,263.41,526.82,09/09/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120115,1191,Hotel BD,Natal (RN),1,242.88,242.88,09/23/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120116,1191,Hotel BD,Natal (RN),2,242.88,485.76,09/30/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120117,1191,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/07/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120121,1191,Hotel BP,Brasilia (DF),1,247.62,247.62,11/04/2021,1191,Umbrella LTDA,Charles Plotkin,male,51
120130,1191,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/06/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120132,1191,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/20/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120136,1191,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/17/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120138,1191,Hotel K,Salvador (BH),2,263.41,526.82,03/03/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120144,1191,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/14/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120145,1191,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/21/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120149,1191,Hotel BD,Natal (RN),4,242.88,971.52,05/19/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120152,1191,Hotel Z,Aracaju (SE),4,208.04,832.16,06/09/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120156,1191,Hotel BD,Natal (RN),2,242.88,485.76,07/07/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120160,1191,Hotel BW,Campo Grande (MS),1,60.39,60.39,08/04/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120161,1191,Hotel AU,Recife (PE),3,312.83,938.49,08/11/2022,1191,Umbrella LTDA,Charles Plotkin,male,51
120168,1192,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/24/2019,1192,Umbrella LTDA,Danny Henderson,male,32
120171,1192,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/14/2019,1192,Umbrella LTDA,Danny Henderson,male,32
120172,1192,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/21/2019,1192,Umbrella LTDA,Danny Henderson,male,32
120178,1193,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/26/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120179,1193,Hotel Z,Aracaju (SE),1,208.04,208.04,10/03/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120181,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/17/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120187,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/28/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120189,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/12/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120191,1193,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/26/2019,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120197,1193,Hotel BD,Natal (RN),3,242.88,728.64,02/06/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120200,1193,Hotel Z,Aracaju (SE),3,208.04,624.12,02/27/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120203,1193,Hotel K,Salvador (BH),2,263.41,526.82,03/19/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120207,1193,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/16/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120208,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/23/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120210,1193,Hotel BP,Brasilia (DF),3,247.62,742.86,05/07/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120214,1193,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/04/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120216,1193,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/18/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120218,1193,Hotel K,Salvador (BH),3,263.41,790.23,07/02/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120229,1193,Hotel BD,Natal (RN),3,242.88,728.64,09/17/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120232,1193,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/08/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120235,1193,Hotel K,Salvador (BH),4,263.41,1053.64,10/29/2020,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120245,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,01/07/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120247,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,01/21/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120256,1193,Hotel BP,Brasilia (DF),3,247.62,742.86,03/25/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120262,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/06/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120266,1193,Hotel BP,Brasilia (DF),1,247.62,247.62,06/03/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120271,1193,Hotel K,Salvador (BH),2,263.41,526.82,07/08/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120278,1193,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/26/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120280,1193,Hotel Z,Aracaju (SE),2,208.04,416.08,09/09/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120283,1193,Hotel K,Salvador (BH),3,263.41,790.23,09/30/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120284,1193,Hotel AU,Recife (PE),3,312.83,938.49,10/07/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120288,1193,Hotel AU,Recife (PE),2,312.83,625.66,11/04/2021,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120300,1193,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/27/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120302,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/10/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120303,1193,Hotel AU,Recife (PE),1,312.83,312.83,02/17/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120309,1193,Hotel BD,Natal (RN),4,242.88,971.52,03/31/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120313,1193,Hotel AU,Recife (PE),1,312.83,312.83,04/28/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120316,1193,Hotel BD,Natal (RN),3,242.88,728.64,05/19/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120321,1193,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/23/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120334,1193,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/22/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120335,1193,Hotel BD,Natal (RN),2,242.88,485.76,09/29/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120337,1193,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/13/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120339,1193,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/27/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120340,1193,Hotel BP,Brasilia (DF),4,247.62,990.48,11/03/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120342,1193,Hotel Z,Aracaju (SE),4,208.04,832.16,11/17/2022,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120349,1193,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/05/2023,1193,Umbrella LTDA,Charla Knickerbocker,none,27
120357,1194,Hotel BP,Brasilia (DF),4,247.62,990.48,10/10/2019,1194,Umbrella LTDA,Maria Jones,none,33
120358,1194,Hotel BP,Brasilia (DF),1,247.62,247.62,10/17/2019,1194,Umbrella LTDA,Maria Jones,none,33
120361,1194,Hotel AU,Recife (PE),3,312.83,938.49,11/07/2019,1194,Umbrella LTDA,Maria Jones,none,33
120362,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,11/14/2019,1194,Umbrella LTDA,Maria Jones,none,33
120363,1194,Hotel AU,Recife (PE),4,312.83,1251.32,11/21/2019,1194,Umbrella LTDA,Maria Jones,none,33
120365,1194,Hotel BD,Natal (RN),4,242.88,971.52,12/05/2019,1194,Umbrella LTDA,Maria Jones,none,33
120366,1194,Hotel Z,Aracaju (SE),1,208.04,208.04,12/12/2019,1194,Umbrella LTDA,Maria Jones,none,33
120372,1194,Hotel AU,Recife (PE),2,312.83,625.66,01/23/2020,1194,Umbrella LTDA,Maria Jones,none,33
120375,1194,Hotel BP,Brasilia (DF),1,247.62,247.62,02/13/2020,1194,Umbrella LTDA,Maria Jones,none,33
120377,1194,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020,1194,Umbrella LTDA,Maria Jones,none,33
120380,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,03/19/2020,1194,Umbrella LTDA,Maria Jones,none,33
120383,1194,Hotel BD,Natal (RN),4,242.88,971.52,04/09/2020,1194,Umbrella LTDA,Maria Jones,none,33
120385,1194,Hotel Z,Aracaju (SE),1,208.04,208.04,04/23/2020,1194,Umbrella LTDA,Maria Jones,none,33
120390,1194,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/28/2020,1194,Umbrella LTDA,Maria Jones,none,33
120392,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,06/11/2020,1194,Umbrella LTDA,Maria Jones,none,33
120394,1194,Hotel Z,Aracaju (SE),2,208.04,416.08,06/25/2020,1194,Umbrella LTDA,Maria Jones,none,33
120395,1194,Hotel AU,Recife (PE),2,312.83,625.66,07/02/2020,1194,Umbrella LTDA,Maria Jones,none,33
120397,1194,Hotel BD,Natal (RN),2,242.88,485.76,07/16/2020,1194,Umbrella LTDA,Maria Jones,none,33
120398,1194,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/23/2020,1194,Umbrella LTDA,Maria Jones,none,33
120399,1194,Hotel BD,Natal (RN),3,242.88,728.64,07/30/2020,1194,Umbrella LTDA,Maria Jones,none,33
120404,1194,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/03/2020,1194,Umbrella LTDA,Maria Jones,none,33
120405,1194,Hotel AU,Recife (PE),4,312.83,1251.32,09/10/2020,1194,Umbrella LTDA,Maria Jones,none,33
120409,1194,Hotel BP,Brasilia (DF),2,247.62,495.24,10/08/2020,1194,Umbrella LTDA,Maria Jones,none,33
120412,1194,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/29/2020,1194,Umbrella LTDA,Maria Jones,none,33
120418,1195,Hotel BP,Brasilia (DF),3,247.62,742.86,10/17/2019,1195,Umbrella LTDA,Sandra Newsome,female,35
120420,1195,Hotel Z,Aracaju (SE),1,208.04,208.04,10/31/2019,1195,Umbrella LTDA,Sandra Newsome,female,35
120427,1195,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019,1195,Umbrella LTDA,Sandra Newsome,female,35
120431,1195,Hotel AU,Recife (PE),3,312.83,938.49,01/16/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120440,1195,Hotel AU,Recife (PE),3,312.83,938.49,03/19/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120442,1195,Hotel K,Salvador (BH),4,263.41,1053.64,04/02/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120446,1195,Hotel AU,Recife (PE),1,312.83,312.83,04/30/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120448,1195,Hotel BW,Campo Grande (MS),1,60.39,60.39,05/14/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120449,1195,Hotel Z,Aracaju (SE),4,208.04,832.16,05/21/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120455,1195,Hotel AU,Recife (PE),4,312.83,1251.32,07/02/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120456,1195,Hotel BD,Natal (RN),3,242.88,728.64,07/09/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120458,1195,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/23/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120459,1195,Hotel AU,Recife (PE),2,312.83,625.66,07/30/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120462,1195,Hotel BP,Brasilia (DF),2,247.62,495.24,08/20/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120465,1195,Hotel AU,Recife (PE),2,312.83,625.66,09/10/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120470,1195,Hotel K,Salvador (BH),3,263.41,790.23,10/15/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120473,1195,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/05/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120475,1195,Hotel K,Salvador (BH),2,263.41,526.82,11/19/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120476,1195,Hotel BW,Campo Grande (MS),3,60.39,181.17,11/26/2020,1195,Umbrella LTDA,Sandra Newsome,female,35
120485,1195,Hotel BD,Natal (RN),4,242.88,971.52,01/28/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120486,1195,Hotel BD,Natal (RN),3,242.88,728.64,02/04/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120493,1195,Hotel Z,Aracaju (SE),4,208.04,832.16,03/25/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120505,1195,Hotel K,Salvador (BH),2,263.41,526.82,06/17/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120506,1195,Hotel AU,Recife (PE),1,312.83,312.83,06/24/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120513,1195,Hotel BD,Natal (RN),2,242.88,485.76,08/12/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120514,1195,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/19/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120523,1195,Hotel AU,Recife (PE),1,312.83,312.83,10/21/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120524,1195,Hotel BD,Natal (RN),3,242.88,728.64,10/28/2021,1195,Umbrella LTDA,Sandra Newsome,female,35
120529,1196,Hotel K,Salvador (BH),4,263.41,1053.64,10/24/2019,1196,Umbrella LTDA,Kevin Averill,none,27
120533,1196,Hotel BD,Natal (RN),1,242.88,242.88,11/21/2019,1196,Umbrella LTDA,Kevin Averill,none,27
120539,1196,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/02/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120540,1196,Hotel K,Salvador (BH),1,263.41,263.41,01/09/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120542,1196,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/23/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120548,1196,Hotel K,Salvador (BH),3,263.41,790.23,03/05/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120549,1196,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020,1196,Umbrella LTDA,Kevin Averill,none,27
120550,1196,Hotel Z,Aracaju (SE),1,208.04,208.04,03/19/2020,1196,Umbrella LTDA,Kevin Averill,none,27
